"ร้านกาแฟอเมซอน มีหลายสาขาครับ
แต่ที่แนะนำ คือร้านที่อยู่ในปั๊ม ปตท. ขาเข้ากทม จากจังหวัดนครปฐม
ที่มีร้านสรรพสินค้า เจ๊ต ในปั๊มด้วย
ร้านจะอยู่ด้วยหลัง เห็นชัดครับ

ร้านนี้พิเศษคือพนักงาน น่ารักทุกคน สังเกตว่า ลูกค้า มักเป็นหนุ่มๆ ทำฟอร์มมาดื่มกาแฟ
แต่ชอบดูพนักงานมากกว่า
และพิเศษอีกอย่าง คือ เค๊กของร้านนี้ พิเศษ มีขายเฉพาะสาขานี้
โดยเฉพาะเค๊กนมสด ซื้อไปให้ใครรับประทาน จะบอกว่าอร่อยทุกคนครับ
แนะนำเลย

ส่วนกาแฟที่ผมดื่มประจำ คือ Amazon special ก็คือ กาแฟ Amazon ที่เข้มข้น double
ขมสะใจดีครับ 
ที่ร้านมีหนังสือพิมพ์หลายฉบับให้นั่งอ่าน และ Wifi free ครับ

เอาไปเลยครับ สามดาว
",3
"ร้านนี้เพิ่งเคยกินเป็นครั้งแรกโดยแวะกินตอนขาจะกลับจากหัวหิน ขับมาจากหัวหินมาสิบกว่าโล เห็นปั้มน้ำมัน PJ ทางขวามือเตรียมเลี้ยวเข้าซอยได้เลยครับ ร้านอยู่ซอยเดียวกับ Springfield Resort หาไม่ยาก

ร้านคนเยอะทั้งๆที่เกือบ 2 โมงแล้ว ร้านมีทั้งส่วนข้างบนร้าน กับข้างล่างที่เป็นชายหาด ออกโทรมๆหน่อย แก๊งค์เราคนเยอะเลยนั่งข้างบนดีกว่า โต๊ะใหญ่หน่อย ร้านไม่สวยแต่คึกคัก ในร้านมีติดรูปลูกท่านหลานเธอที่เคยมากินที่ร้าน การันตีความอร่อย

สั่งไปประมาณ 10 อย่างด้วยใจระทึก อย่างแรกเลยที่ surprise คือ อาหารเร็วมาก เร็วจนตั้งตัวไม่ทัน ตรงนี้ได้คะแนนบวกไปก่อนละ อย่างที่สองที่ surprise คืออาหารจานใหญ่มาก สะใจสุด ไม่ค่อยเคยเห็นแบบนี้!

อาหารอร่อยเกือบทุกอย่าง ที่สำคัญไม่แพงและเร้าใจ ปูม้าสดและอร่อยมาก

นานๆทีจะเจออาหารทะเลคุณภาพแบบนี้ อาหารสำหรับ local จริงๆ ไม่มีคนต่างชาติเลย ชอบครับเอาไปหมดใจเลย",5
"เป็นร้านสไตล์ปิ้งย่าง+สุกี้ ร้านแรกๆในเดอะมอลล์ ท่าพระ 
เคยมีสาขาแรกอยู่ที่สยามสแควร์ซอย 4 แต่พื้นที่ค่อนข้างน้อย มาเปิดใหม่ที่ The mall ท่าพระ มีที่นั่งให้เลือกมากมายเลย บรรยากาศร้านออกโทนมืดๆครึมๆหน่อย 

ขายอาหารแบบบุฟเฟ่ต์ มีให้เลือก 2 อย่างคือ
ประเภทเนื้อย่าง = 279++ (VAT 7%+Service 10%) รวมเครื่องดื่มแล้ว
ประเภทสุกี้ชาบู = 239++ (VAT 7%+Service 10%) รวมเครื่องดื่มแล้ว
หากเลือกทั้งเนื้อย่าง+สุกี้ชาบูด้วย = [279+30]++ (VAT 7%+Service 10%) รวมเครื่องดื่มแล้ว
หากเพิ่มประเภทปลาในชุดปิ้งย่างด้วย เพิ่ม 30 บาท (มีแซลมอน ปลาดอลลี่ ปลาไข่ ปลาซาบะ)
เครื่องดื่มที่รวมในชุดจะเป็น ชาเขียว กับเป็ปซี่
เวลาในทาน = 1ชั่วโมง 30นาที

มีอาหารให้เลือกหลายอย่างทั้งเนื้อหมู เนื้อวัว ปลา ซูชิหลากหลาย ของทานเล่นเป็นเครื่องเคียงก็มากมี สั่งมาทานได้เรื่อยๆเพราะรวมอยู่ในราคาบุฟเฟ่ต์แล้ว



ร้านมีโต๊ะให้เลือกนั่งหลายไซน์ดีครับ หากมาเป็นคู่ ก็มีโต๊ะด้านโซนหน้าร้าน
มากัน 3-4 คนก็มีอีกโต๊ะถัดมา รองรับ
หากมากัน 6-8 คน ด้านในก็มีโต๊ะยาว นั่งเรียงหันหน้าชนกันได้ 2ฝั่ง 
และยังมีโต๊ะกลม เหมาะสำหรับครอบครัวขนาด 4-5 คนกำลังดี

สรุปโดยรวม 
1. อาหารรสชาติดี คุณภาพของอาหารแต่ละอย่างโอเคเลย 
2. ปัญหาเรื่องควันที่สาขาท่าพระ แทบไม่มี นั่งทานได้ไม่อึดอัด
3. เครื่องดื่มในเซ็ทบุฟเฟ่ต์ ยังมีแค่ชาเขียว กับแป็ปซี่เท่านั้น น่าจะมีช้อยมากกว่านี้หน่อย
4. พนักงานดูแลเอาใจใส่ดี สอบถาม ดูแล เทคแคร์ค่อนข้างดี
(พนักงานร้านนี้แต่งชุดสีดำคาดแดง บางคนดูๆไปคล้ายๆนินจาเหมือนกันนะ 555)
5. เวลาในการทาน 1ชม.30นาที สำหรับบางคนอาจจะไม่พอก็ได้นะ
6. ร้านเดินทางไปสะดวก เพราะอยุ่ในเดอะมอลล์ท่าพระ รถผ่านเยอะ ตอนนี้มี BRT วิ่งผ่านแล้วด้วยนะ)
7. แนะนำว่าเวลาสั่งอาหาร ควรทะยอยสั่งมาเรื่อยๆ อย่าสั่งมาเยอะๆครั้งเดียว มันจะเต็มโต๊ะไม่มีที่วาง
8. อาหารมาเร็ว ร้านใช้เครื่องPDA รับออเดอร์ทำให้ในครัวเตรียมของได้เร็ว
9. ใบเสร็จอาหาร มีสรุปรวมให้ดูว่าที่กินไปสั่งอะไรไปบ้าง อย่างละกี่ชุด ทำให้ตรวจสอบได้ง่าย",4
"ยุระอัน กลับมาเปิดแล้วที่ CentralWorld!

ไปทานรอบกลางวัน มี lunch set 190 บาท ประกอบไปด้วยอาหารจานหลัก ซุป ชาเขียวร้อนหรือเย็น และผลไม้ อาหารมีให้เลือกหลายอย่าง เราสั่งข้าวหน้าปลาไหล กับ เนื้อเทปันยากิ แล้วก็สั่งสลัดไก่นัมบังเพิ่มอีก 1 อย่าง

คนไม่เยอะ อาหารมาเร็วใช้ได้ ปลาไหลมาก่อน รสชาดพอไหวแต่ให้น้อยไปหน่อยครับ 
ส่วนเนื่้อเทปัน สั่งเป็น medium rare แต่เนื้อยังเหนียวแฮะ แย่จัง
อย่างสุดท้าย เป็นสลัดไก่นัมบัง น้ำสลัดอร่อยดีแต่ไก่อมน้ำมันไปหน่อย รสเหมือนกล้วยแขก

พอทานได้ แต่ไม่ถึงกับมากครับ",3
"ร้านก๋วยเตี๋ยวหมูต้มยำตำลึง เป็นร้านก๋วยเตี๋ยวอีกร้านที่ยอง ยอง เหลาชอบไปทานค่ะ
เนื่องในโอกาสวันเด็ก ทางร้านแปะป้ายไว้ว่า “วันนี้เด็กทานฟรี” 
เด็กน้อยแบบยอง ยอง เหลาจึงต้องไปทานสักหน่อย
ร้านอาจจะอยู่ไกลนิดนึงนะคะ คืออยู่ออกมาทางแถบตลิ่งชัน

ของขึ้นชื่อของร้านนี้ แบบแนะนำเลย ต้อง “กระดูกหมูต้มยำ” ค่ะ
ทางร้านจะนะซี่โครงหมูอันใหญ่ๆ มาต้มจนนิ่มมมมมมม 
แล้วปรุงเป็นต้มยำเปรี้ยวๆเค็มๆเผ็ดๆ แบบต้มยำน้ำใส อร่อยมากๆ
ใครทานเผ็ดไม่ได้สั่งเป็นกระดูกจืดก็ได้นะคะ

ก๋วยเตี๋ยวจะมีกลิ่นพริกไทยเยอะไปสักหน่อย ไม่ค่อยอร่อยมากนัก
มีเกี๊ยวกรอบให้ทานคู่กัน หรือจะเป็นแคปหมู หนังปลา ทางร้านก็มีนะคะ
ราคาออกจะแปลกๆคือ ก๋วยเตี๋ยวอยู่ที่ชามละ 17 บาท ไม่แพงค่ะ

ที่จอดรถก็หาได้ริมฟุตบาทเรื่อยไปเลยค่ะ 
",4
"ตอนนี้ทิง-ทิงคาราโอเกะ ได้ย้ายมาอยู่ อ่อนนุช29แล้วครับ พร้อมสาวๆน่ารัก การบริการที่คุณๆต้องประทับใจ โปรโมชั่น เปิด100ราคา900 red ลิตร 1400 มิ๊กฟรีจนเหล้าหมดขวด  member 5000 รับเหล้า100 4ขวดฟรีดื่ม15ดื่ม ห้องvip 3ครั้ง t.02 7162401

",4
"ชื่อก็บอกว่าร้านนี้ขายอะไร
แต่รับประกันความอร่อย ผมว่าอร่อยกว่า ก๋วยเตี๋ยวหมูต้มยำรุ่งเรือง สุขุมวิท เสียอีก
ร้านนี้เน้น
- ต้มยำแห้ง/น้ำ เส้น เล็ก/บะหมี่/หมี่ หมู/ปลา/เครื่องใน หรือ จะรวมๆ รสเด็ดมาก แต่ไม่เผ็ดเกินไป
- ลูกชิ้นปลาอร่อยเหาะจริงๆ
- สั่งซุปกระดูกมาซดให้คล่องคอ
- กระดูกสั่งได้หลังบ่ายสองเป็นต้นไป เพราะน้ำซุปจะหวานกระดูกเต็มที่แล้ว เลยพร้อมเสิร์ฟได้
- มีติ่มซำด้วยนะ

Tips
- ร้านนี้คนจะเยอะตอนเที่ยงๆ ถึงบ่ายแก่ๆ เพราะฉะนั้นมาก่อนหน้านั้น หรือหลังบ่ายโมงเป็นต้นไป จะได้ไม่หงุดหงิดใจรอนาน
- สั่งของทอดร้านข้างๆ มารองท้องระหว่างรอ อร่อยไม่เบา รอเฉลี่ย ครึ่งชั่วโมง แต่คุ้มกับการรอคอยจริงๆ คอนเฟิร์ม ",3
"

ร้าน i zone food and furniture (ลุงจอมใจดี)เป็นอาหารไทยทานง่าย ที่หาทานยาก ก่อนถึงสนามบินสุวรรณภูมิ

Thai food last stop for good eats before the airport.
-------------------------------------------------------------

ร้านตกแต่งในรูปแบบศูนย์อาหารไทยโมเดิร์น  ภาย ในมีโครงสร้างแบบหลังคาทรงสูง บรรยากาศกลางวันกับกลางคืนจะแตกต่างกัน  ตอนกลางวันลูกค้าจะนิยมนั่งในห้องแอร์ และกลางคืนจะนิยมนั่งในลานกลางแจ้งเพราะอากาศเย็นสบาย มีเพลงไพเราะๆฟัง

ภายในมีอาหารที่ให้บริการมากมายอาทิ อาหารเหนือสูตรดั้งเดิมจากเชียงใหม่ เช่น ข้าวซอยเนื้อและข้าวซอยไก่, ขนมจีนน้ำเงี้ยว อาหารอีสาน เช่น ข้าวเหนียวไก่ย่างหนังกรอบ ส้มตำไทยใข่เค็ม อาหารพิเศษเช่น ผัดไทยชาววัง ข้าวผัดอีสาน ก๋วยเต๋ยวเรือทั้งเนื้อและหมู อีกทั้งยังมีขนมหวานและเครื่องดื่มสูตรพิเศษของทางร้าน อีกมากมาย 

--------------------------------------------------------------

เวลาให้บริการ: 10.30 น. – 10.30 น. ทุกวันยกเว้นวันจันทร์
สำรองที่นั่งได้ที่: 662 369 2268 หรือ 081 648 3650

",4
"ร้าน CAFE KALDI ที่มาบุญครอง อยู่ชั้น 4 
ฝั่งปทุมวันปรินเซส โซนธนาคาร

มีเมนูชื่อดังคือ ""โคคูโตะ"" เป็นน้ำตาลสูตรเฉพาะของเค้าค่ะ
เครื่องดื่มเกือบทุกชนิดในร้าน จะใช้น้ำตาลชนิดนี้
มีพวกเค้ก และของว่างจำพวกสลัดหรือแซนวิชเล็กน้อย
ที่ดังอีกอย่างจะต้องเป็นชาเขียวค่ะ
มีทั้งไอติมชาเขียว ชาเขียวปั่น ชาเขียวร้อน

รสชาติก็อร่อยเป็นบางอย่างนะคะ 
อย่างชาที่สั่งวันนี้ก็กลิ่นแปลกๆ พี่เค้าบอกว่าเป็นชาอังกฤษ
หรือซอฟครีมชาเขียวก็จืดๆไปนิด แถมไม่แข็งด้วย
ที่ไม่แข็งนี่สงสัยเพราะคนเยอะ จึงเย็นไม่ทัน

ภายในร้านก็ทำเป็นร้านเปิดค่ะ ไม่มีผนังกั้น
มีจำนวนโต๊ะไม่มาก ถ้าไปคนเยอะๆ ก็ไม่มีที่นั่ง
เดินดูมือถือแล้วเหนื่อยๆมาลองนั่งกันได้นะคะ",3
" Zaab Eli ร้านส้มตำแนวใหม่ใจกลางทองหล่อค่ะ  ร้านส้มตำร้านนี้ ไม่ธรรมดาเลยค่ะ ตรงที่มีการผสมผสานส่วนผสมต่างๆ ให้ออกมาเป็นเมนูที่ไม่ซ้ำใคร  วัตถุดิบโดดเด่นด้วยเมล่อนญี่ปุ่นและสตรอเบอร์รี่นำเข้าจากต่างประเทศ เมื่อนำมาปรุงเป็นเมนูเก๋ๆ อย่าง ตำเบอร์รี่อัลมอนด์, ตำเมล่อนญี่ปุ่น รับรองว่าคุณจะได้ลิ้มลองรสชาติอาหารอีสานที่แปลกใหม่และได้ประโยชน์ต่อ สุขภาพ ถ้าชอบต้มแซบ แนะนำ ต้มแซบหมูเด้ง ที่เสิร์ฟพร้อมคอลลาเจน รสชาติจัดจ้านค่ัะ ลลาเจนได้อย่างไม่อั้น พิเศษแบบนี้มีที่นี่ที่เดียว ร้านนี้ออกแบบ เป็นแนว Retro เฟอร์นิเจอร์และไม้เก่าถูกนำมาจัดวางอย่างลงตัว เพิ่มความเก๋ด้วยโคมไฟที่ทำมาจากหวาย ผ้าลายไทยคล้ายๆผ้าถุงสีสันสดใสนำมาใช้เป็นผ้าปูโต๊ะวางทับด้วยกระจกใสบานใหญ่ ด้านในเป็นห้องแอร์ ส่วนด้านนอก เป็นมุมสบายๆ มีต้นไม้ต้นใหญ่ที่ให้ร่มเงาไปทั่วร้าน ตกแต่งด้วยริบบิ้นสีสวย เมื่อยามลมพัดไหว ริบบิ้นเหล่านี้จะให้ความรู้สึกอิสระ ถ้าอากาศไม่ร้อนมักจะนั่งด้านนอกตลอดค่ะ 
เมนูแนะนำ
 ตำเบอร์รี่อัลมอนด์(180 บาท) , ตำเมล่อนญี่ปุ่น(180 บาท) ,ต้มแซบหมูเด้ง+คอลลาเจน,ปูอ่อง 6 ตัว+ข้าวเหนียว (135 บาท)ถ้าจำไม่ผิด แปลกดีเชื่อว่าหลายคนไม่เคยทานเหมือนกัน  รสชาติมันๆแปลกดีค่ะ
ไม่ต้องห่วงเรื่องที่จอดรถนะคะ  มีเหลือเฟือค่ะรู้สึกว่าจะจอดได้4ชม.ให้พนักงานแสตมป์ได้เลยค่ะ",4
"มีโอกาสได้ไปกินรสดีเด็ด ร้านเก่าแก่ประจำสยามสแควร์ค่ะ ปกติแล้วจาสั่งข้าวหน้าไก่ ซึ่งที่นี่ข้าวหน้าไก่ของเค้าจารสชาติดี คุณภาพไม่เปลี่ยน เหมือนกับที่ทานตอนเด็กอย่างไงอย่างงั้น ผิดไปก็ตรงที่ขนาดเล็กลง (หรือว่าตัวเราใหญ่ขึ้นหว่า กินจุ) กินจานเดียวเนี่ย ยังไม่รู้สึกกระเทือนท้องเลยค้า
วันนี้ก็เลยลองเปลี่ยนไปสั่งก๋วยเตี๋ยวบ้าง จริงๆแล้วเป็นคนไม่ชอบทานเส้นหมี่ และจาสั่งเส้นเล็กแห้งทุกครั้งที่ไปทานร้านก๋วยเตี๋ยว แต่พอดีว่าพนักงานบอกว่ามีแต่เส้นใหญ่ กะหมี่ ก็เลยต้องเลือกหมี่ เมนูที่สั่งไปก็คือ เส้นหมี่แห้งเนื้อเปื่อย รสชาติดีค่ะ เนื้อเปื่อย นุ่ม เข้มข้น เสริฟคู่กะผักหอม เข้ากันมากๆ 
สรุปแล้วว่าให้ 4 ดาว อร่อย ประหยัด รวดเร็วคร้าาาา",4
"ร้านครัวแม่น้องหนุนเคยไปกินมาแล้วหนึ่งครั้ง รู้สึกประทับใจว่าอาหารที่นี่อร่อยและราคาถูก เลยชวนที่บ้านมาทานอีกครั้ง คราวนี้มากัน 10 คน สามารถสั่งอาหารได้หลากหลาย

อาหารที่แนะนำและไม่ควรพลาดคือ ปลาเก๋า 3 รส (350 บาท) ปลาเก๋าสดและตัวใหญ่มาก กุ้งชุบแป้งทอด (120 บาท) และ ต้มยำกุ้งน้ำข้น (100 บาท) นอกจากนี้ก็มี ฉู่ฉี่กุ้ง ปลาหมึกนึ่งมะนาว แกงคั่วหอยขม กุ้งแช่น้ำปลา ก็อร่อยมาก ปริมาณก็เยอะมาก แต่ที่ไม่แนะนำคือ ปูผัดผงกระหรี่ (150 บาท) กินไม่รู้ว่าเป็นปูผัดผงกระหรี่ ไม่มีกลิ่นผงกระหรี่ ส่วนเนื่้อปูก็เจอกาก

สั่งอาหารสิบกว่าอย่าง และยังห่อกลับด้วย จ่ายไป 1700 บาท ถือว่าถูกมากในแง่ปริมาณและราคา ",5
"ลำบากนิดนึง เพราะต้องนั่งเรือออกไปที่ร้าน แต่ก็เป็นจุดขาย ที่บรรยากาศสองข้างทาง ตลอด 20 นาทีบนเรือธรรมชาติมากมาก บางคนอาจมีหวาดเสียว ยิ่งพอถึงร้านที่เป็นปากอ่าว ดูเวิ้งว้างมาก ส่วนอาหารรสชาติดี วัตถุดิบคุณภาพ ราคาแอบแพงนิดนึง แนะนำให้ไปช่วงบ่ายๆ จะได้เห็นวิวสองข้างทาง ทั้งขาไปกลับ ถ้าไปเย็น กลับตอนมืดแล้ว เวลานั่งเรือจะน่ากลัว",4
"ใครยังไม่เคยลอง ต้องรีบนะคะเด๋วนี้ร้านเปิดเร็วปิดเร็ว ทุกวันค่ะ เพราะหมดเกลี้ยงตลอดด
เด็ดๆต้องเป็น จำพวกลูกชิ้นค่ะ ชิ้นกลม ชิ้นทอด รักบี้ ชิ้นแบน และฮื่อก๊วยทอด กับขาว จิ้มกับน้ำจิ้มแซบๆที่ร้าน
อร่อยสุดยอดด ลูกชิ้นปลาล้วน ไม่มีผสมแป้งค่ะ อย่าลืมจานเด็ด เกี้ยวทอดนะคะ เนื้อกุ้งกับหมูเน้นๆ เลยค่ะ ^ ^",5
"ขอไปกินกับเค้าบ้างเหอะ แหม อยู่ใกล้บ้านตั้งขนาดนี้ ไม่ได้ไปกินมาตั้งเกินสองปีแล้วนะเนี่ย อืม แต่ถึงไม่ได้กินนานแต่ก็ยังนึกรสออก แล้วก็ออกมาตามที่คิดจริงๆด้วย

ไปวันเสาร์ตอนบ่าย ไม่ต้องรอ แต่ว่าผ่านมาตอนดึกๆอีกที ปรากฎว่าต้องรอแฮะ คนตรูม อืม สงสัยจะเป็นวัฒนธรรมใหม่ๆเหมือนกันที่ทานข้าวเสร็จ + ก่อนไปเที่ยวต้องหาคาเฟ่นั่ง อันนี้ถือว่าน่าสนใจ

ร้านยังสวยเนี้ยบ ใส่ใจในรายละเอียด ไม่แปลกใจว่าดังได้นาน ยิ่งคุณเมออกหนังสือเล่มใหม่ตะลุยกินของหวานที่ญี่ปุ่นมาอีก ช่างเสริมกันซะจริงๆ เก่งครับ

วันนี้มาทาน Shibuya Honey Toast กับ Horlicks Latte  ชิบูยะ ฮันนี่ โทสท์ราคา 165 บาท จะว่าแพงมั้ยก็แพงแต่มันก็เยอะนะ ไอศครีมสองลูกกับขนมปังหนาประมาณขนมปังธรรมดา 4 แผ่น กินคนเดียวไม่หมดแน่ ขนมปังกรอบนอกนุ่มใน อร่อยครับ มี maple syrup ให้เทเองนี่สวรรค์ชัดๆ วิปครีมก็ปกติ แต่ที่ขัดนิดหน่อยคือไอติมวนิลานี่ไอติมวอลล์รึเปล่า ทำไมมันบ้านๆจัง อันนี้ถ้าเปลี่ยนได้ก็จะดี ส่วนฮอลิกส์ร้อน หวานไปหน่อย น่าจะสั่งกาแฟมากกว่าเพราะมันหวานแข่งกับ toast ที่แฟนผมใส่ syrup ซะท่วมจานฮ่าๆ

เหมือนมาจับผิด แต่จับได้ไม่มากนักเอาไปสี่ดาวเลย!",4
"ลดดาวลงฮวบฮาบเพราะไปซื้อครั้งล่าสุดมีเรื่องขัดใจสองเรื่องด้วยกัน 
1) รส original glazed หมด ปัดโธ่ แล้วจะกินอะไร เหลือแต่รส special valentine's เป็นโดนัทรูปหัวใจ มีสองแบบคือไส้ครีมกับไส้ strawberry ลองแล้วไม่ค่อยมีคนชอบ มันหวานเกินไปและรสเหมือนดังกิ้นขอรับ
2) ซื้อ 1 โหลขอสองกล่องไม่ให้ บอกถ้าแยกกล่องจะเป็นราคาขายปลีกทันที (35 baht/piece dozen=315 baht) บ้าป่าว อันนี้ที่ประเทศต้นตำรับไม่เป็นแน่ๆจำได้ งกเรื่องเล็กๆน้อยๆแบบนี้ไม่ดีนะครับ
",3
"เป็นร้านประจำสมัยเรียนพิเศษที่สยามเลย แต่ไม่รู้ว่าฝีมือตกลงไปเยอะหรือว่าผมสั่งอาหารไม่เหมือนเดิม เลยกลายเป็นว่าอาหารที่สั่งมารสชาติธรรมดามากๆ

ผมไปถึงร้านตอนเย็นๆ คนค่อนข้างเยอะ ​ โต๊ะเต็ม  แต่ยืนรอซักพักพนักงานก็ให้เดินขึ้นไปชั้น 2 แล้วก็ได้โต๊ะทันที

- หมูสะเต๊ะ จริงๆ แล้วจานนี้ต้องเป็น Appetizer แต่ว่าสั่งไปแล้วได้มาทีหลังอาหารหลักซะงั้น
- ยำสามกรอบ (ในเมนูจะใช้ชื่ออื่นแปลกๆ) ...​ เม็ดมะม่วงที่ใช้คงมีทั้งเก่าและใหม่มั้ง เพราะบางเม็ดก็นิ่ม บางเม็ดก็กรอบ แต่รสชาติโดยรวมก็โอเค
- แกงส้มชะอมไข่  น้ำแกงส้มจะออกใสๆ ไม่ได้มีเนื้อปลามายีให้ข้นๆ  รสชาติธรรมดาๆ
- หมูทอดกระเทียมพริกไทย  อันนี้ไม่รู้ว่าทำมาผิดหรือว่ายังไงนะครับ  ทีแรกกะว่าจะมาเป็นหมูทอดกรอบๆ มีกระเทียมติด
- น้ำแดงมะนาวโซดา (ในเมนูมีแต่ แดงโซดา เราต้องบอกเค้าเองว่าจะเอา แดง""มะนาว""โซดานะครับ) อร่อยดี ...​ คงหาน้ำแบบนี้ไม่ได้ง่ายๆ ในสยามแน่ๆ ถ้าแวะไปร้านนี้ก็น่าจะสั่ง :D
- ขนมปังเย็น หน้าตาเหมือน หวานเย็นเปี๊ยบ แค่เพิ่มขนมปังเข้าไปแค่นั้น  รสชาติไม่ค่อยหวาน และขนมปังไม่อร่อย

สรุปแล้วมื้อนี้ไม่เจอเมนูอะไรที่อยากจะแนะนำเลย ให้ 3 ดาวละกัน

ปล. เมื่อก่อนผมจะสั่ง เซี่ยงไฮ้ผัดขี้เมา,​ ไก่ทอด (ในเมนูเขียนไว้ว่ารอ 15 นาที) ถ้ารสชาติยังเหมือนเดิมอยู่ก็ลองสั่งดูได้ครับ  แล้วมาบอกกันหน่อยว่ารสชาติดีมั้ย :D ",3
"After You Dessert Cafe J Avenue
เหมาะมากๆ สำหรับคนโสด ที่กำลังเศร้าเหงาทรวง แค่เดินเข้าไปในร้านก็จะมีพนักงานที่ยิ้มอย่างเป็นมิตรและบริการเราเหมือนเราอยู่บ้าน ถึงแม้ว่าจะมาทานคนเดียวก็เหมือนมีเพื่อนทาน เพราะภายในร้านจะจัดเป็นโทนอบอุ่น และมีคนมาทานเยอะจนไม่รู้สึกเหงาค่ะ ชิบุย่า ฮันนี่โทสของที่นี่เด็ดมาก ชิมซะเกลี้ยงจานหายเศร้ากันเลยทีเดียว วันหลัวว่าจะไปลองนูเทลล่า ฮันนี่โทส สักหน่อย ถัดมาก็จะเป็น ช็อคโกแลตลาวา ทานแบบหมดจานโดยไม่รู้ตัวกันทีเดียวเลยค่ะ ^^ ช็อคโกแลตช่วยให้หายเศร้าได้นะคะ เครื่องดื่มเมนูเฟรบเบ้ก็อร่อยค่ะ หรือจะซื้อขนมไปฝากคนที่บ้านก็ได้นะคะ มีให้เลือกเยอะแยะมากมาย แถมแพคเกจห่อกลับบ้านก็น่ารักอีกต่างหาก

การเดินทางก็ไม่ยากค่ะถ้าขับรถมาเองก็ มาถนนสุขุมวิท ตามทางรถไฟฟ้ามาเลยค่ะ เลี้ยวเข้าไปทองหล่อ จะอยู่ซอยทองหล่อ 13 นะคะ ที่จอดรถก็จอดในตึก J avenue ได้เลยค่ะ
ถ้านั่งรถไฟฟ้ามา ก็ลงสถานีทองหล่อค่ะ นั่งพี่วินมาบอกว่าไปซ ทองหล่อ 13 J avenue แป๊บเดียวก็ถึงแล้วค่ะ ",4
